Date_Time	Data_Type	Process	 Fat	 SNF	Density	  Water	LTC	GSS		 
180923074657	D	MS	 3.54	 8.12	28.07	  3	27188	4
180923074919	D	MS	 4.29	 8.58	29.28	  0	27224	4
180923075211	D	MS	 4.05	 6.93	22.88	 16	27081	4
180923075321	D	MS	 3.87	 8.04	27.47	  4	27138	4
180923075514	D	MS	 3.88	 8.60	29.70	  0	27183	4
180923075713	D	MS	 4.78	 8.46	28.38	  0	27216	4
180923075809	D	MS	 4.65	 8.61	29.09	  0	27253	4
180923080000	D	MS	 4.60	 8.66	29.34	  0	27216	4
180923080139	D	MS	 4.05	 7.89	26.72	  6	27179	4
180923080603	D	MS	 3.65	 8.02	27.57	  4	27183	4
180923080648	D	MS	 3.58	 7.92	27.23	  5	27367	4
180923080739	D	MS	 3.62	 7.96	27.36	  5	27401	4
180923080848	D	MS	 7.49	12.27	41.35	  0	27281	4
180923081030	D	MS	 4.88	 8.51	28.50	  0	27280	4
180923081148	D	MS	 3.48	 8.17	28.32	  3	27316	4
180923081357	D	MS	 4.85	 8.31	27.73	  2	27231	4
180923081500	D	MS	 4.91	 8.93	30.16	  0	27305	4
180923081835	D	MS	 4.24	 8.31	28.24	  2	27333	4
180923082337	D	MS	 4.50	 8.49	28.74	  0	27101	4
180923082621	D	MS	 7.56	 8.39	25.77	  2	27146	4
180923082724	D	MS	 3.25	 8.69	30.59	  0	27259	4
180923082839	D	MS	 6.64	 8.37	26.46	  2	27252	4
180923082948	E	MS	TOO_HIGH_FAT/SNF
180923083042	D	MS	 5.92	 8.32	26.87	  2	27353	4
180923083431	D	MS	 4.11	 8.15	27.71	  3	27270	4
180923083752	D	MS	 3.61	 7.49	25.49	 10	27177	4
180923084016	D	MS	 4.46	 8.31	28.05	  2	27238	4
180923084301	D	MS	 5.18	 8.59	28.57	  0	27208	4
180923084441	D	MS	 4.52	 8.30	27.96	  2	27143	4
180923084555	D	MS	 4.29	 7.91	26.60	  6	27256	4
180923084653	D	MS	 4.29	 7.91	26.60	  6	27360	4
180923084807	D	MS	 5.52	 9.48	31.84	  0	27153	4
180923084926	D	MS	 7.71	 9.21	28.92	  0	27148	4
180923085027	D	MS	 0.00	 0.00	 0.00	100	27103	3
180923090449	D	CLN	 0.26	 1.88	 5.86	 73	27000	3
180923090954	C	25
180923155549	D	MS	 5.66	 8.13	26.33	  4	27315	4
180923155827	D	MS	 3.95	 8.73	30.16	  0	27339	4
180923155933	D	MS	 6.54	 7.88	24.59	  7	27318	4
180923160220	D	MS	 5.18	 8.93	29.93	  0	27329	4
180923160400	D	MS	 4.29	 8.13	27.48	  4	27336	4
180923160550	D	MS	 5.50	 8.39	27.50	  1	27312	4
180923160823	D	MS	 5.64	 8.97	29.70	  0	27322	4
180923162024	D	MS	 4.70	 8.38	28.13	  1	27333	4
180923162418	D	MS	 3.94	 8.65	29.85	  0	27282	4
190923073504	D	MS	 4.36	 8.53	29.02	  0	27051	4
190923074117	D	MS	 3.55	 8.06	27.82	  4	27142	4
190923074356	D	MS	 3.58	 8.09	27.91	  4	27135	4
190923075149	D	MS	 5.20	 8.80	29.39	  0	27166	4
190923075910	D	MS	 4.10	 7.32	24.40	 12	27083	4
190923080019	D	MS	 3.66	 7.87	26.97	  6	27181	4
190923080433	D	MS	 4.48	 8.65	29.40	  0	27134	4
190923080612	D	MS	 4.24	 8.38	28.52	  1	27102	4
190923080704	E	MS	CHECK_SAMPLE
190923080802	D	MS	 4.77	 8.41	28.19	  1	27198	4
190923080926	D	MS	 3.84	 7.87	26.81	  6	27188	4
190923081121	D	MS	 3.99	 9.14	31.77	  0	27073	4
190923081322	D	MS	 3.42	 8.16	28.33	  3	27180	4
190923081425	D	MS	 3.90	 8.07	27.56	  4	27276	4
190923081559	E	MS	TOO_HIGH_FAT/SNF
190923081703	D	MS	 4.23	 8.04	27.17	  4	27258	4
190923081940	D	MS	 3.81	 8.01	27.40	  5	27154	4
190923082029	D	MS	 3.80	 7.96	27.21	  5	27318	4
190923082137	E	MS	CHECK_SAMPLE
190923082253	D	MS	 3.65	 8.40	29.09	  0	27256	4
190923082338	E	MS	CHECK_SAMPLE
190923082434	D	MS	 4.75	 8.53	28.69	  0	27188	4
190923082542	D	MS	 3.62	 8.16	28.16	  3	27200	4
190923082639	E	MS	TOO_HIGH_FAT/SNF
190923082741	D	MS	 3.64	 8.35	28.90	  1	27129	4
190923082838	D	MS	 3.62	 8.35	28.92	  1	27217	4
190923082945	D	MS	 3.59	 8.37	29.02	  1	27189	4
190923083053	D	MS	 3.91	 8.14	27.84	  3	27010	4
190923083239	D	MS	 4.28	 8.56	29.20	  0	27093	4
190923083352	D	MS	 4.31	 8.33	28.26	  1	27157	4
190923083519	D	MS	 4.18	 8.25	28.05	  2	27172	4
190923083656	D	MS	 4.24	 8.30	28.20	  2	27195	4
190923084835	D	MS	 2.65	 7.44	26.09	 10	27065	4
190923084946	D	MS	 3.33	 7.83	27.08	  6	27085	4
190923085110	D	MS	 3.11	 7.21	24.79	 13	27104	4
190923090930	D	CLN	 0.18	 1.85	 5.81	 73	26673	4
190923091436	C	25
190923093756	D	CLN	 0.69	 2.68	 8.70	 63	26765	4
190923094302	C	25
190923154823	E	MS	CHECK_SAMPLE
190923155003	E	MS	CHECK_SAMPLE
190923155134	E	MS	CHECK_SAMPLE
190923155211	E	MS	CHECK_SAMPLE
190923155403	E	MS	CHECK_SAMPLE
190923155503	E	MS	CHECK_SAMPLE
190923155704	E	CLN	CHECK_SAMPLE
190923160210	C	25
190923160329	E	MS	CHECK_SAMPLE
190923160457	E	MS	CHECK_SAMPLE
190923160707	E	MS	CHECK_SAMPLE
190923160840	E	MS	CHECK_SAMPLE
190923161118	E	MS	CHECK_SAMPLE
190923161250	E	MS	CHECK_SAMPLE
190923161403	E	CLN	CHECK_SAMPLE
190923161909	C	25
190923162041	E	MS	CHECK_SAMPLE
190923162332	E	MS	CHECK_SAMPLE
190923162612	E	MS	CHECK_SAMPLE
190923164008	E	MS	CHECK_SAMPLE
190923164052	E	MS	CHECK_SAMPLE
190923164619	E	MS	CHECK_SAMPLE
190923164653	E	MS	CHECK_SAMPLE
190923165443	E	CLN	CHECK_SAMPLE
190923165949	C	25
190923170342	E	MS	CHECK_SAMPLE
190923171042	E	MS	CHECK_SAMPLE
190923171613	E	MS	CHECK_SAMPLE
190923171658	E	MS	CHECK_SAMPLE
190923180231	E	CLN	CHECK_SAMPLE
190923180737	C	25
200923071705	E	MS	CHECK_SAMPLE
200923071814	E	MS	CHECK_SAMPLE
200923071955	E	MS	CHECK_SAMPLE
200923074944	E	MS	CHECK_SAMPLE
200923075254	E	MS	CHECK_SAMPLE
200923085845	E	CLN	CHECK_SAMPLE
200923090350	C	25
200923090910	E	CLN	CHECK_SAMPLE
200923091416	C	25
091023125123	D	CLN	 0.20	 1.98	 6.31	 71	27030	4
091023125628	C	25
091023125818	E	MS	CHECK_SAMPLE
091023125904	D	MS	 3.93	 8.42	28.94	  0	27451	4
091023130007	D	MS	 3.97	 8.49	29.19	  0	27546	4
091023130116	D	MS	 6.56	 8.81	28.29	  0	27192	4
091023130242	D	MS	 4.04	 8.58	29.49	  0	27461	4
091023130348	D	MS	 6.60	 8.90	28.62	  0	27369	4
091023130445	D	MS	 4.07	 8.56	29.38	  0	27538	4
091023130614	D	MS	 4.11	 8.55	29.31	  0	27369	4
091023130720	D	MS	 6.67	 8.86	28.40	  0	27363	4
091023130827	D	MS	 4.08	 8.52	29.21	  0	27483	4
091023131024	D	MS	 6.62	 8.88	28.52	  0	27333	4
091023131113	D	MS	 4.11	 8.50	29.11	  0	27550	4
091023131221	D	MS	 6.44	 8.75	28.15	  0	27403	4
091023131341	D	MS	 4.10	 8.54	29.28	  0	27367	4
091023131439	D	MS	 6.46	 8.82	28.41	  0	27395	4
091023131535	D	MS	 4.13	 8.52	29.17	  0	27541	4
091023131632	E	MS	TOO_HIGH_FAT/SNF
091023132042	D	CLN	 0.00	11.07	42.84	  0	27103	4
091023132748	C	35
091023133103	D	MS	 4.08	 8.50	29.13	  0	27155	4
091023133213	D	MS	 6.52	 8.87	28.56	  0	27186	4
091023133309	D	MS	 4.06	 8.45	28.95	  0	27299	4
091023133415	D	MS	 6.38	 8.80	28.40	  0	27353	4
091023133519	D	MS	 4.12	 8.47	28.98	  0	27374	4
091023133824	D	CAL	 4.12	 8.51	29.14	  0	27196	4
091023133917	D	CAL	 6.48	 8.86	28.56	  0	27305	4
091023135607	S	SLOPE_FAT	1	+1.00	+1.00	M	Safiquli
091023135607	S	INTERCEPT_FAT	1	-0.78	-0.83	M	Safiquli
091023135607	S	SLOPE_SNF	1	+0.94	+0.94	M	Safiquli
091023135607	S	INTERCEPT_SNF	1	+1.46	+1.42	M	Safiquli
091023135718	D	MS	 4.01	 8.42	28.87	  0	27197	4
091023135818	D	MS	11.68	15.76	51.79	  0	27210	4
091023135923	D	MS	 6.44	 8.89	28.71	  0	27332	4
091023140101	D	CAL	 4.06	 8.44	28.91	  0	27280	4
091023140200	D	CAL	 6.36	 8.84	28.58	  0	27422	4
091023140742	D	CAL	 4.06	 8.45	28.95	  0	27221	4
091023140838	D	CAL	 6.31	 8.77	28.34	  0	27285	4
091023142431	S	SLOPE_FAT	1	+1.00	+1.24	M	Safiquli
091023142431	S	INTERCEPT_FAT	1	-0.83	-2.29	M	Safiquli
091023142431	S	SLOPE_SNF	1	+0.94	+0.88	M	Safiquli
091023142431	S	INTERCEPT_SNF	1	+1.42	+1.81	M	Safiquli
091023142545	D	MS	 3.80	 8.39	28.93	  1	27199	4
091023142645	D	MS	 6.57	 8.75	28.04	  0	27231	4
091023143005	D	MS	 3.74	 8.35	28.82	  1	27232	4
091023143055	D	MS	 6.62	 8.76	28.04	  0	27255	4
091023143148	D	MS	 3.70	 8.28	28.57	  2	27346	4
091023143237	D	MS	 6.34	 8.62	27.71	  0	27412	4
091023143425	D	MS	 3.85	 8.36	28.77	  1	27345	4
091023143518	D	MS	 2.61	 6.29	21.53	 23	27436	4
091023143633	D	MS	 6.38	 8.66	27.84	  0	27352	4
091023143937	D	CLN	 0.00	 7.05	26.76	 14	27035	4
091023144442	C	25
091023145310	D	CLN	 0.00	 2.18	 7.28	 69	27096	4
091023145816	C	25
091023162953	D	CLN	 0.00	 2.14	 7.12	 69	26950	4
091023163458	C	25
091023172508	D	MS	 4.56	 8.30	27.93	  2	27029	4
091023172818	D	MS	 2.40	 8.55	30.74	  0	27022	4
091023172945	D	MS	 2.94	 8.46	29.93	  0	27174	4
091023173106	D	MS	 3.00	 8.41	29.68	  0	27313	4
091023174613	D	MS	 4.88	 8.73	29.38	  0	27140	4
091023174825	D	MS	 5.20	 8.91	29.83	  0	26993	4
091023175034	D	MS	 4.89	 8.72	29.33	  0	27153	4
091023175230	D	MS	 4.86	 8.72	29.36	  0	27161	4
091023180423	D	MS	 4.49	 8.54	28.95	  0	27085	4
091023180840	D	MS	 1.45	 8.76	32.38	  0	27027	4
091023181027	D	MS	 1.62	 8.90	32.80	  0	27024	4
091023181139	D	MS	 4.32	 8.56	29.17	  0	27103	4
091023181325	D	MS	 1.71	 8.92	32.80	  0	27019	4
091023181448	D	MS	 2.82	 8.79	31.35	  0	27154	4
091023181624	D	MS	 2.94	 8.71	30.93	  0	27260	4
091023181753	D	MS	 2.79	 8.75	31.22	  0	27302	4
091023181859	D	MS	 3.26	 8.81	31.06	  0	27321	4
091023182043	D	MS	 4.21	 8.67	29.70	  0	27116	4
091023182715	D	CLN	 0.00	 2.14	 7.12	 69	26877	4
091023183220	C	25
091023184732	D	CLN	 0.00	 8.98	34.48	  0	26887	4
091023185237	C	25
091023185344	D	CLN	 0.00	 2.05	 6.76	 70	27065	4
091023185849	C	25
101023082102	D	CLN	 0.00	 2.08	 6.88	 70	26655	4
101023082608	C	25
101023084138	D	MS	 6.51	 8.66	27.73	  0	26830	4
101023084417	D	MS	 5.91	 8.61	28.04	  0	27051	4
101023084645	D	MS	 3.95	 8.57	29.52	  0	27004	4
101023084953	D	MS	 3.16	 8.70	30.71	  0	26900	4
101023085334	D	MS	 4.04	 8.72	30.05	  0	26864	4
101023085830	D	MS	 4.04	 8.73	30.09	  0	26952	4
101023090440	D	MS	 6.15	 8.96	29.23	  0	26985	4
101023090808	D	MS	 3.84	 8.26	28.37	  2	26874	4
101023091055	D	MS	 3.58	 8.47	29.43	  0	26988	4
101023091509	D	MS	 3.26	 8.56	30.06	  0	26982	4
101023091715	D	MS	 3.29	 8.59	30.16	  0	26987	4
101023092010	D	MS	 5.64	 8.58	28.14	  0	26961	4
101023092322	D	MS	 3.14	 8.35	29.32	  1	27002	4
101023093158	D	MS	 3.44	 8.96	31.51	  0	26993	4
101023093428	D	MS	 2.78	 8.20	29.02	  2	27023	4
101023093755	D	MS	 4.40	 9.13	31.38	  0	26876	4
101023095012	D	MS	 2.59	 8.45	30.18	  0	26996	4
101023095428	D	MS	 3.18	 8.48	29.81	  0	27120	4
101023095652	D	MS	 3.01	 8.35	29.43	  1	26995	4
101023095924	D	MS	 6.30	 8.81	28.51	  0	26923	4
101023100158	D	MS	 4.09	 8.59	29.48	  0	26988	4
101023100754	D	CLN	 0.00	 2.15	 7.16	 69	26795	4
101023101259	C	25
101023102129	D	CLN	 0.00	 8.49	32.52	  0	26847	4
101023102634	C	25
101023102912	D	CLN	 0.00	 2.07	 6.84	 70	26958	4
101023103418	C	25
101023170203	D	CLN	 0.00	 2.11	 7.00	 70	26853	4
101023170709	C	25
101023170931	E	MS	CHECK_SAMPLE
101023171135	D	MS	 4.79	 8.43	28.26	  1	27134	4
101023172434	D	MS	 5.03	 8.51	28.37	  0	26884	4
101023174427	D	MS	 1.74	 8.72	31.98	  0	27012	4
101023174522	D	MS	 3.76	 8.63	29.92	  0	27020	4
101023174639	D	MS	 3.68	 8.59	29.83	  0	27113	4
101023175145	D	MS	 4.99	 8.59	28.73	  0	27026	4
101023175514	D	MS	 3.07	 8.06	28.22	  4	27055	4
101023180326	D	MS	 5.43	 9.20	30.80	  0	26926	4
101023181435	D	MS	 4.21	 8.45	28.82	  0	26951	4
101023181750	D	CLN	 0.00	 2.13	 7.08	 70	26795	4
101023182255	C	25
101023182714	D	MS	 5.60	 8.71	28.70	  0	27166	4
101023183003	D	CLN	 0.00	 2.07	 6.84	 70	26803	4
101023183509	C	25
101023184010	D	CLN	 0.00	 5.86	22.00	 27	26817	4
101023184516	C	25
101023184719	D	CLN	 0.00	 2.10	 6.96	 70	26905	4
101023185224	C	25
101023185327	D	CLN	 0.00	 2.04	 6.72	 71	26932	4
101023185833	C	25
111023083921	D	CLN	 0.00	 2.08	 6.88	 70	26742	4
111023084426	C	25
111023084752	D	MS	 3.67	 8.75	30.48	  0	27071	4
111023085054	D	MS	 3.81	 8.46	29.20	  0	27030	4
111023085251	D	MS	 2.51	 8.95	32.25	  0	26956	4
111023085510	D	MS	 3.29	 8.63	30.32	  0	26902	4
111023085918	D	MS	 2.91	 8.34	29.48	  1	27010	4
111023090245	D	MS	 6.53	 8.80	28.27	  0	26903	4
111023091521	D	MS	 6.37	 8.95	29.01	  0	27039	4
111023091821	D	MS	 4.01	 8.22	28.07	  2	26969	4
111023092024	D	MS	 3.91	 8.66	29.92	  0	26985	4
111023092226	D	MS	 2.96	 8.11	28.51	  3	27039	4
111023092330	E	MS	TOO_HIGH_FAT/SNF
111023092453	D	CLN	 0.00	 2.13	 7.08	 70	26898	4
111023092959	C	25
111023093210	D	MS	 3.23	 8.25	28.85	  2	27215	4
111023093429	D	MS	 6.35	 8.81	28.47	  0	27159	4
111023093613	D	MS	 6.40	 8.82	28.46	  0	27144	4
111023093928	D	MS	 5.75	 8.62	28.21	  0	27028	4
111023094215	D	MS	 3.11	 8.51	29.99	  0	27143	4
111023094429	D	MS	 2.46	 8.91	32.13	  0	27039	4
111023094903	D	MS	 3.19	 8.81	31.12	  0	27113	4
111023095202	D	MS	 3.83	 8.58	29.66	  0	27090	4
111023095504	D	MS	 6.38	 8.86	28.64	  0	27106	4
111023095841	D	CLN	 0.00	 2.18	 7.28	 69	26933	4
111023100347	C	25
111023100539	D	CLN	 0.00	 9.17	35.24	  0	27098	4
111023101044	C	25
111023101420	D	CLN	 0.00	 2.06	 6.80	 70	27104	4
111023101926	C	25
111023165043	D	CLN	 0.00	 2.13	 7.08	 70	27050	4
111023165548	C	25
111023170124	D	MS	 4.26	 8.61	29.42	  0	26969	4
111023171004	D	MS	 1.71	 8.70	31.92	  0	27121	4
111023171126	D	MS	 2.64	 8.47	30.22	  0	27164	4
111023171241	D	MS	 3.37	 8.62	30.21	  0	27197	4
111023172317	D	MS	 3.20	 8.55	30.07	  0	27109	4
111023172513	D	MS	 4.40	 8.53	28.98	  0	27050	4
111023172933	D	MS	 2.18	 8.24	29.69	  2	26931	4
111023174952	D	MS	 5.00	 8.36	27.80	  1	27001	4
111023175303	D	MS	 3.07	 8.14	28.54	  3	26953	4
111023180016	D	MS	 5.54	 9.14	30.47	  0	26964	4
111023180838	D	MS	 2.26	 8.28	29.78	  1	26895	4
111023181450	D	MS	 2.89	 8.38	29.65	  0	26907	4
111023181600	D	MS	 3.10	 8.33	29.28	  1	27063	4
111023182153	D	MS	 3.90	 8.45	29.08	  0	26979	4
111023182823	D	CLN	 0.00	 2.15	 7.16	 69	26880	4
111023183328	C	25
111023183626	D	CLN	 0.00	 9.65	37.16	  0	26955	3
111023184132	C	25
111023184229	D	CLN	 0.00	 2.04	 6.72	 71	26967	4
111023184735	C	25
121023081822	D	CLN	 0.00	 2.12	 7.04	 70	26710	3
121023082327	C	25
121023084225	D	MS	 2.04	 8.79	32.01	  0	27028	4
121023084548	D	MS	 3.78	 8.65	29.98	  0	27029	4
121023084845	D	MS	 3.55	 8.29	28.74	  2	26972	4
121023090548	D	MS	 5.76	 8.58	28.04	  0	26932	4
121023090846	D	MS	 6.26	 8.99	29.26	  0	27068	4
121023091151	D	MS	 4.10	 8.35	28.52	  1	27101	4
121023091410	D	MS	 4.21	 8.70	29.82	  0	26962	4
121023092036	E	MS	TOO_HIGH_FAT/SNF
121023092207	D	CLN	 0.00	 2.15	 7.16	 69	26876	4
121023092712	C	25
121023092927	D	MS	 4.13	 8.22	27.97	  3	27018	4
121023093138	D	MS	 6.22	 8.71	28.18	  0	27125	4
121023093904	D	MS	 5.55	 8.61	28.34	  0	27073	4
121023094120	D	MS	 4.22	 8.85	30.42	  0	26997	4
121023094408	D	MS	 3.17	 8.55	30.10	  0	27088	4
121023095137	D	MS	 0.78	 9.37	35.38	  0	27002	4
121023095321	D	MS	 0.60	 9.29	35.22	  0	26990	4
121023100557	D	MS	 0.65	 9.35	35.41	  0	26993	4
121023100833	D	MS	 2.75	 8.85	31.65	  0	27086	4
121023101018	D	MS	 3.53	 8.79	30.75	  0	27155	4
121023101534	D	MS	 3.03	 8.46	29.85	  0	27110	4
121023102014	D	MS	 3.86	 8.71	30.16	  0	27077	4
121023102239	D	MS	 6.20	 8.86	28.79	  0	27150	4
121023103715	D	CLN	 0.00	 2.19	 7.32	 69	27002	4
121023104220	C	25
121023104446	D	CLN	 0.00	 6.60	24.96	 18	27175	4
121023104952	C	25
121023105137	D	CLN	 0.00	 2.03	 6.68	 71	27231	4
121023105643	C	25
121023163629	D	CLN	 0.00	 2.15	 7.16	 69	27055	4
121023164135	C	25
121023171601	E	MS	TOO_HIGH_FAT/SNF
121023171723	D	CLN	 0.00	 2.10	 6.96	 70	27020	4
121023172229	C	25
121023172436	D	MS	 4.43	 8.42	28.52	  0	27067	4
121023172936	D	MS	 4.04	 8.56	29.41	  0	26967	4
121023173853	D	MS	 3.95	 8.51	29.28	  0	27023	4
121023174038	D	MS	 4.89	 8.55	28.65	  0	26998	4
121023174655	D	MS	 3.77	 8.11	27.83	  4	27097	4
121023175348	D	MS	 5.30	 9.06	30.35	  0	26980	4
121023175734	D	MS	 5.13	 8.77	29.33	  0	27147	4
121023182658	E	MS	TOO_HIGH_FAT/SNF
121023182819	D	CLN	 0.00	 2.17	 7.24	 69	26912	4
121023183325	C	25
121023183522	D	MS	 4.74	 8.62	29.06	  0	27122	4
121023183940	D	CLN	 0.00	 2.10	 6.96	 70	26883	4
121023184446	C	25
121023184702	D	CLN	 0.00	 5.22	19.44	 34	26990	4
121023185207	C	25
121023185315	D	CLN	 0.00	 2.05	 6.76	 70	27038	4
121023185820	C	25
131023082714	E	CLN	CHECK_SAMPLE
131023083220	C	25
131023084344	D	MS	 3.57	 8.27	28.64	  2	26912	4
131023090025	D	MS	 3.53	 8.25	28.59	  2	26925	4
131023090721	D	MS	 5.75	 8.54	27.89	  0	26811	4
131023091027	D	MS	 5.79	 8.62	28.18	  0	26990	4
131023091426	D	MS	 2.49	 8.48	30.39	  0	26934	4
131023091857	D	MS	 2.79	 8.47	30.10	  0	27025	4
131023092109	D	MS	 3.26	 8.46	29.66	  0	27077	4
131023092417	D	MS	 2.94	 8.43	29.81	  0	26980	4
131023092715	D	MS	 3.74	 8.50	29.42	  0	26992	4
131023093122	D	MS	 4.01	 8.82	30.47	  0	26907	4
131023093407	D	MS	 2.58	 8.48	30.31	  0	26878	4
131023093753	D	MS	 5.13	 8.77	29.33	  0	26988	4
131023093912	D	CLN	 0.00	 2.14	 7.12	 69	26755	4
131023094418	C	25
131023094618	E	MS	CHECK_SAMPLE
131023094702	D	MS	 5.55	 8.97	29.78	  0	27021	4
131023094918	D	MS	 4.43	 8.29	28.00	  2	26990	4
131023095109	D	MS	 5.00	 8.83	29.68	  0	26984	4
131023095307	D	MS	 3.66	 8.59	29.85	  0	26992	4
131023095506	D	MS	 2.59	 8.46	30.22	  0	26918	4
131023095643	D	MS	 5.25	 8.57	28.43	  0	27001	4
131023095913	D	MS	 3.02	 9.22	32.90	  0	26871	4
131023100519	D	MS	 3.06	 8.59	30.35	  0	26922	4
131023100922	D	MS	 2.82	 9.13	32.71	  0	26738	4
131023101055	D	MS	 4.12	 8.56	29.34	  0	27018	4
131023101820	D	CLN	 0.00	 2.14	 7.12	 69	26814	4
131023102326	C	25
131023103212	D	MS	 0.00	 8.20	31.36	  1	26860	4
131023103256	D	CLN	 0.00	 7.62	29.04	  7	27136	4
131023103801	C	25
131023103905	D	CLN	 0.00	 2.04	 6.72	 71	27039	4
131023104411	C	25
131023165523	D	CLN	 0.00	 2.15	 7.16	 69	26948	4
131023170559	D	CLN	 0.00	 2.44	 8.32	 66	27670	4
131023171105	C	25
131023172350	D	MS	 5.25	 8.72	29.03	  0	27104	4
131023172622	D	MS	 4.75	 8.62	29.05	  0	27031	4
131023174618	E	MS	TOO_HIGH_FAT/SNF
131023175216	D	MS	 4.63	 8.56	28.91	  0	27041	4
131023175617	D	MS	 5.55	 8.52	27.98	  0	26965	4
131023175858	D	MS	 3.88	 8.07	27.58	  4	27044	4
131023180434	D	MS	 5.54	 9.01	29.95	  0	26939	4
131023182034	D	MS	 5.55	 9.03	30.02	  0	26944	4
131023182935	D	MS	 5.10	 8.65	28.88	  0	26937	4
131023183311	D	CLN	 0.00	 2.18	 7.28	 69	26832	4
131023183816	C	25
131023183944	D	CLN	 0.00	 7.32	27.84	 11	26929	4
131023184450	C	25
131023184604	D	CLN	 0.00	 2.06	 6.80	 70	26974	4
131023185109	C	25
141023082541	D	CLN	 0.00	 2.11	 7.00	 70	26621	4
141023083047	C	25
141023084643	D	MS	 1.55	 9.35	34.66	  0	26936	4
141023084846	D	MS	 4.22	 8.70	29.82	  0	26872	4
141023085121	D	MS	 3.13	 8.49	29.89	  0	26998	4
141023085451	D	MS	 2.26	 8.72	31.54	  0	26898	4
141023090356	D	MS	 5.65	 8.54	27.97	  0	26816	4
141023091026	D	MS	 3.77	 8.62	29.87	  0	26957	4
141023091232	D	MS	 3.69	 8.42	29.14	  0	27053	4
141023091526	D	MS	 3.49	 8.43	29.35	  0	26947	4
141023091801	D	MS	 3.25	 8.19	28.59	  3	26921	4
141023092106	D	MS	 5.89	 8.65	28.21	  0	27032	4
141023093343	D	MS	 3.03	 8.29	29.17	  1	27056	4
141023093634	D	MS	 1.42	 9.23	34.29	  0	26900	4
141023093943	D	MS	 5.89	 8.98	29.53	  0	27011	4
141023094217	D	MS	 3.88	 8.16	27.94	  3	26948	4
141023094517	D	MS	 5.18	 8.64	28.77	  0	26984	4
141023094828	D	MS	 3.43	 8.74	30.64	  0	26987	4
141023095006	E	MS	TOO_HIGH_FAT/SNF
141023095124	D	CLN	 0.00	 2.15	 7.16	 69	26832	4
141023095630	C	25
141023095845	D	MS	 3.30	 8.85	31.19	  0	27226	4
141023100336	D	MS	 2.69	 8.61	30.74	  0	26979	4
141023100459	D	MS	 3.35	 8.64	30.31	  0	27108	4
141023100643	D	MS	 3.98	 8.60	29.62	  0	27064	4
141023101407	D	CLN	 0.00	 2.16	 7.20	 69	26829	4
141023101913	C	25
141023102838	D	CLN	 0.00	 9.54	36.72	  0	26843	4
141023103343	C	25
141023103500	D	CLN	 0.00	 2.05	 6.76	 70	26997	4
141023104006	C	25
141023162653	D	CLN	 0.00	 2.14	 7.12	 69	26918	4
141023163159	C	25
141023172656	D	MS	 4.89	 8.62	28.93	  0	27091	4
141023172928	D	MS	 4.58	 8.31	27.95	  2	27013	4
141023173439	D	MS	 3.25	 8.45	29.63	  0	26905	4
141023174608	D	MS	 5.14	 8.96	30.08	  0	26902	4
141023175416	D	MS	 5.44	 8.69	28.75	  0	27045	4
141023175905	D	MS	 3.74	 8.11	27.86	  4	27024	4
141023181633	D	MS	 3.79	 8.16	28.02	  3	26939	4
141023182953	D	MS	 4.05	 8.24	28.12	  2	26907	4
141023183736	D	CLN	 0.00	 2.16	 7.20	 69	26730	4
141023184241	C	25
141023184412	D	MS	 0.00	11.61	45.00	  0	26904	4
141023184642	D	CLN	 0.00	 9.95	38.36	  0	27095	3
141023185148	C	25
141023185255	D	CLN	 0.00	 2.09	 6.92	 70	26928	4
141023185800	C	25
151023083005	D	CLN	 0.00	 2.11	 7.00	 70	26642	4
151023083511	C	25
151023084214	D	MS	 2.20	 8.22	29.59	  2	26981	4
151023085210	D	MS	 3.48	 8.26	28.68	  2	27003	4
151023085830	D	MS	 2.15	 8.69	31.51	  0	27067	4
151023090849	D	MS	 6.05	 8.65	28.08	  0	27048	4
151023092544	D	MS	 6.14	 8.78	28.52	  0	27036	4
151023092919	D	MS	 3.64	 8.60	29.90	  0	26942	4
151023093202	D	MS	 3.11	 8.16	28.59	  3	26991	4
151023093503	D	MS	 6.29	 8.98	29.20	  0	26935	4
151023093743	D	MS	 5.52	 8.34	27.28	  2	26983	4
151023094016	D	MS	 5.54	 8.47	27.79	  0	26890	4
151023094245	D	MS	 2.85	 8.56	30.41	  0	27082	4
151023094528	D	MS	 3.59	 8.92	31.22	  0	26877	4
151023094728	D	MS	 1.81	 8.28	30.16	  1	27072	4
151023095032	D	MS	 2.16	 8.31	29.99	  1	27074	4
151023095232	D	MS	 5.69	 8.65	28.38	  0	27035	4
151023095555	D	MS	 3.49	 8.57	29.91	  0	27078	4
151023095721	D	MS	 3.48	 8.61	30.08	  0	27187	4
151023100000	D	MS	 4.21	 8.56	29.26	  0	27095	4
151023100233	E	MS	CHECK_SAMPLE
151023100404	D	CLN	 0.00	 2.16	 7.20	 69	26863	4
151023100910	C	25
151023101034	D	MS	 1.88	 9.04	33.14	  0	27177	4
151023101141	D	MS	 2.83	 8.77	31.26	  0	27214	4
151023101258	D	MS	 3.25	 8.82	31.11	  0	27253	4
151023101450	D	MS	 2.64	 8.30	29.54	  1	27055	4
151023101618	D	MS	 3.16	 8.47	29.79	  0	27157	4
151023101830	D	MS	 6.14	 8.77	28.48	  0	27113	4
151023102101	D	MS	 3.75	 8.62	29.89	  0	27092	4
